55.6211 	EXP 	slider: markerPos = 65.16666666666666
55.6382 	EXP 	slider: markerPos = 65.16666666666666
55.6548 	EXP 	slider: markerPos = 65.16666666666666
55.6719 	EXP 	slider: markerPos = 65.16666666666666
55.6880 	EXP 	slider: markerPos = 65.16666666666666
55.7044 	EXP 	slider: markerPos = 65.16666666666666
55.7210 	EXP 	slider: markerPos = 65.16666666666666
55.7381 	EXP 	slider: markerPos = 65.16666666666666
55.7546 	EXP 	slider: markerPos = 65.16666666666666
55.7709 	EXP 	slider: markerPos = 65.16666666666666
55.7880 	EXP 	slider: markerPos = 65.16666666666666
55.8045 	EXP 	slider: markerPos = 65.16666666666666
55.8210 	EXP 	slider: markerPos = 65.16666666666666
55.8379 	EXP 	slider: markerPos = 65.16666666666666
55.8545 	EXP 	slider: markerPos = 65.16666666666666
55.8710 	EXP 	slider: markerPos = 65.16666666666666
55.8880 	EXP 	slider: markerPos = 65.16666666666666
55.9045 	EXP 	slider: markerPos = 65.16666666666666
55.9210 	EXP 	slider: markerPos = 65.16666666666666
55.9379 	EXP 	slider: markerPos = 65.16666666666666
55.9544 	EXP 	slider: markerPos = 65.16666666666666
55.9710 	EXP 	slider: markerPos = 65.16666666666666
55.9879 	EXP 	slider: markerPos = 65.16666666666666
56.0047 	EXP 	slider: markerPos = 65.16666666666666
56.0212 	EXP 	slider: markerPos = 65.16666666666666
56.0382 	EXP 	slider: markerPos = 65.16666666666666
56.0543 	EXP 	slider: markerPos = 65.16666666666666
56.0710 	EXP 	slider: markerPos = 65.16666666666666
56.0877 	EXP 	slider: markerPos = 65.16666666666666
56.1043 	EXP 	slider: markerPos = 65.16666666666666
56.1210 	EXP 	slider: markerPos = 65.16666666666666
56.1377 	EXP 	slider: markerPos = 65.16666666666666
56.1543 	EXP 	slider: markerPos = 65.16666666666666
56.1709 	EXP 	slider: markerPos = 65.16666666666666
56.1877 	EXP 	slider: markerPos = 65.16666666666666
56.2043 	EXP 	slider: markerPos = 65.16666666666666
56.2210 	EXP 	slider: markerPos = 65.16666666666666
56.2377 	EXP 	slider: markerPos = 65.16666666666666
56.2542 	EXP 	slider: markerPos = 65.16666666666666
56.2709 	EXP 	slider: markerPos = 65.16666666666666
56.2877 	EXP 	slider: markerPos = 65.16666666666666
56.3042 	EXP 	slider: markerPos = 65.16666666666666
56.3210 	EXP 	slider: markerPos = 65.16666666666666
56.3377 	EXP 	slider: markerPos = 65.16666666666666
56.3544 	EXP 	slider: markerPos = 65.16666666666666
56.3711 	EXP 	slider: markerPos = 65.16666666666666
56.3880 	EXP 	slider: markerPos = 65.16666666666666
56.4041 	EXP 	slider: markerPos = 65.16666666666666
56.4209 	EXP 	slider: markerPos = 65.16666666666666
56.4377 	EXP 	slider: markerPos = 65.16666666666666
56.4541 	EXP 	slider: markerPos = 65.16666666666666
56.4710 	EXP 	slider: markerPos = 65.16666666666666
56.4876 	EXP 	slider: markerPos = 65.16666666666666
56.5042 	EXP 	slider: markerPos = 65.16666666666666
56.5209 	EXP 	slider: markerPos = 65.16666666666666
56.5377 	EXP 	slider: markerPos = 65.16666666666666
56.5541 	EXP 	slider: markerPos = 65.16666666666666
56.5709 	EXP 	slider: markerPos = 65.16666666666666
56.5875 	EXP 	slider: markerPos = 65.16666666666666
56.6040 	EXP 	slider: markerPos = 64.16666666666666
56.6211 	EXP 	slider: markerPos = 62.5
56.6377 	EXP 	slider: markerPos = 61.66666666666667
56.6540 	EXP 	slider: markerPos = 61.16666666666667
56.6709 	EXP 	slider: markerPos = 60.5
56.6875 	EXP 	slider: markerPos = 59.66666666666667
56.7041 	EXP 	slider: markerPos = 59.333333333333336
56.7209 	EXP 	slider: markerPos = 58.833333333333336
56.7375 	EXP 	slider: markerPos = 58.5
56.7540 	EXP 	slider: markerPos = 58.333333333333336
56.7709 	EXP 	slider: markerPos = 58.166666666666664
56.7875 	EXP 	slider: markerPos = 57.99999999999999
56.8040 	EXP 	slider: markerPos = 57.99999999999999
56.8208 	EXP 	slider: markerPos = 57.99999999999999
56.8375 	EXP 	slider: markerPos = 57.99999999999999
56.8542 	EXP 	slider: markerPos = 57.666666666666664
56.8575 	DATA 	Mouse:  Left button up, pos=(446,129)
56.8706 	EXP 	slider: markerPos = 57.666666666666664
57.6402 	DATA 	Mouse: Left button down, pos=(428,134)
58.0901 	DATA 	Mouse:  Left button up, pos=(422,134)
58.6231 	DATA 	Mouse: Left button down, pos=(430,156)
58.6371 	EXP 	slider: markerPos = 55.00000000000001
58.6538 	EXP 	slider: markerPos = 54.50000000000001
58.6703 	EXP 	slider: markerPos = 53.166666666666664
58.6869 	EXP 	slider: markerPos = 50.16666666666667
