participant,band,channel,statistic,p_value,p_value_corrected,significant
19,beta,9L,-9.46568659350385,1.848211204305887e-19,7.812892818202158e-19,True
19,beta,10L,-11.985157663035631,8.333090744297286e-29,5.3446719946182595e-28,True
19,beta,1R,-0.3290892399897949,0.7422462567789793,0.7627502970214924,False
19,beta,2R,-1.7873418077967402,0.07457675006550467,0.09768503881819626,False
19,beta,3R,-1.7026766594874911,0.08934132036795978,0.11304411964925523,False
19,beta,4R,-0.9218410323471559,0.3571213100719167,0.40257311317197886,False
19,beta,5R,-7.471538416993908,4.3709231577434667e-13,1.3549861789004747e-12,True
19,beta,6R,-20.768159988579708,4.1493616959604264e-67,7.717812754486393e-65,True
19,beta,7R,-18.147398680678496,3.111872539458443e-55,1.447020730848176e-53,True
19,beta,8R,-18.521198928163596,6.418953116591781e-57,5.969626398430355e-55,True
19,beta,9R,-16.09081560784515,4.5889928818323264e-46,7.112938966840107e-45,True
19,beta,10R,-8.711710857905437,6.276772851712767e-17,2.2891759812128917e-16,True
19,beta,1LA,0.27839062559702354,0.7808444937612513,0.7980059112065535,False
19,beta,2LA,1.0638006774807336,0.28800781569374345,0.3327295262051943,False
19,beta,3LA,-2.27838787703033,0.02318643403215322,0.032921196412064875,True
19,beta,1LB,-3.0781221801048932,0.002214541821933558,0.0036777212399968016,True
19,beta,2LB,0.0689716299973846,0.9450438220539998,0.9553160375111085,False
19,beta,3LB,-0.5469905248906345,0.5846650866037122,0.6285994572733553,False
19,beta,4LB,2.4796682079501804,0.013527286449199911,0.020128602236409467,True
19,beta,5LB,-4.250492639061471,2.6106106985388065e-05,5.058058228418938e-05,True
19,beta,1LC,-0.4635549607808574,0.6431979521068688,0.679743290294759,False
19,beta,2LC,4.931578106878835,1.1618615541405578e-06,2.6354420618310213e-06,True
19,beta,3LC,0.35157053007459943,0.7253302099003892,0.7495078835637355,False
19,beta,4LC,-3.808782458867965,0.00015968737075426306,0.00029407773228012804,True
19,beta,5LC,-7.229886466962168,2.1835209760993316e-12,6.550562928297995e-12,True
19,beta,1LD,4.451219958143187,1.085784674997235e-05,2.2192961488954474e-05,True
19,beta,2LD,4.490510334898962,9.10876408347252e-06,1.8824779105843207e-05,True
19,beta,3LD,-2.402980785295301,0.01667894146161285,0.02442742607763772,True
19,beta,4LD,-8.754577297537889,4.545672914104863e-17,1.6909903240470092e-16,True
19,beta,1RA,-1.5875983602865777,0.11310209122209613,0.14024659311539922,False
19,beta,2RA,-2.1065438758843222,0.035727982485594965,0.0492252203134864,True
19,beta,3RA,-17.332216393967794,1.418206428304049e-51,4.396439927742552e-50,True
19,beta,1RB,-0.6141399762648603,0.5394431462201513,0.5902142658644008,False
19,beta,2RB,-2.405619296021162,0.016560586954005644,0.02442742607763772,True
19,beta,3RB,-2.88263077361903,0.00413867419755683,0.006693855658657133,True
19,beta,4RB,-4.195171926592023,3.3049868264584533e-05,6.272730099196656e-05,True
19,beta,5RB,-11.659123376655385,1.5750141673647156e-27,9.765087837661236e-27,True
19,beta,1RC,0.9916079234277232,0.32193881071990077,0.3673657594717886,False
